GENE       CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
9204         1   35441766   35532569    294      27  464841     -0.41141      0.65961
79830        1   35490387   35591460    300      46  462982     -0.22278      0.58815
6421         1   35631981   35693766    309      40  464992       1.6259     0.051986
9202         1   35699444   35897545    616      58  461833      0.78615      0.21589
79932        1   35889091   36058037    543      61  458735     0.008017       0.4968
23154        1   35988311   36042380    150      46  465866      0.19242      0.42371
339488       1   36003971   36070929    246      48  461780      0.54431      0.29311
5690         1   36030259   36142445    474      40  456541       1.1778      0.11944
127703       1   36169477   36219790    128      35  451498      0.44862      0.32685
63967        1   36175819   36270568    262      40  457059      0.40163      0.34398
192670       1   36238231   36333491    286      49  461214       1.0347       0.1504
26523        1   36300412   36405211    307      71  456963       0.9004      0.18395
192669       1   36361364   36532360    489      70  456500      0.40405      0.34309
27285        1   36514676   36563877    136      40  455838      0.25513      0.39931
54936        1   36519453   36569533    146      42  457578     0.035218      0.48595
1296         1   36550840   36626305    265      45  451386     -0.21381      0.58465
55700        1   36586751   36656450    235      46  453346       0.4938      0.31072
27095        1   36592170   36656654    218      44  455871      0.64645        0.259
9967         1   36655017   36780958    331      68  463482     0.085288      0.46602
79729        1   36736889   36803544    170      52  464898      0.21079      0.41653
55194        1   36777631   36825567    156      56  465189    -0.048286      0.51926
83931        1   36795225   36886525    374      76  469839     -0.77872      0.78193
84967        1   36849031   36898493    281      23  478324      0.47243      0.31831
127700       1   36873507   36951086    394      38  475403       1.0857       0.1388
64960        1   36911362   36965040    245      53  473242       1.3408     0.089998
1441         1   36921644   36983915    266      56  472708       1.3645     0.086199
2899         1   37251128   37534844   1180     145  463657      -1.1564      0.87623
80149        1   37905119   37959978    235      55  468001     -0.87008      0.80787
64769        1   37945561   38015420    275      49  463085    -0.085118      0.53392
7802         1   37987520   38042458    210      57  461864      0.10037      0.46003
79753        1   37990050   38054945    257      42  466833    -0.029857      0.51191
29889        1   38022413   38096586    302      49  470891     0.061865      0.47534
284654       1   38066821   38135595    294      73  472756      0.81034      0.20887
55143        1   38123073   38185391    279      57  468882     -0.88263      0.81128
54955        1   38137242   38193007    267      36  468444      -1.0753      0.85887
284656       1   38171646   38265824    428      61  468084      0.22279      0.41185
149175       1   38224721   38277278    183      42  473187       1.1254      0.13022
127687       1   38238473   38285126    140      37  471735      0.57088      0.28404
79693        1   38258614   38308865    136      40  466755      0.39558      0.34621
4520         1   38265239   38360292    260      46  465395       0.8697      0.19223
3633         1   38316369   38447729    472      61  467052       1.0238      0.15298
10946        1   38412647   38491019    298      64  469082     0.095378      0.46201
51118        1   38443384   38500497    195      72  471833     -0.21724      0.58599
2275         1   38452439   38506199    173      73  471614     -0.81921      0.79367
5453         1   38499523   38547450    169      36  469555      -1.0427      0.85146
64121        1   39293869   39360495    286      41  468045       1.5591     0.059487
26292        1   39318162   39374050    243      42  464813       1.0162      0.15477
81025        1   39329739   39382298    240      39  466511       1.0945      0.13686
54933        1   39340614   39442456    478      79  468098     0.084839      0.46619
79647        1   39421916   39481737    325      53  466820       1.8558     0.031738
4725         1   39456967   39510308    297      30  472371       1.9413     0.026111
23499        1   39514839   39962810   1542      84  469792     -0.43297      0.66748
643314       1   39840176   39892154    166      51  469721     -0.18916      0.57502
353500       1   39922318   40005541    302      45  466514     -0.82388        0.795
8761         1   40016485   40077522    243      54  475168       1.0012      0.15836
26508        1   40079103   40140348    253      59  472415     -0.58945      0.72222
84618        1   40114793   40172710    262      50  472786     -0.66236      0.74613
51440        1   40134320   40192382    280      63  465594     -0.39786      0.65463
10450        1   40169517   40239586    256      64  461217      0.62711      0.26529
656          1   40213903   40289533    424      47  468647      0.14139      0.44378
101929536    1   40219654   40265843    254      35  470315      0.11962      0.45239
64064        1   40225197   40272020    257      32  470837     -0.15206      0.56043
54802        1   40296703   40384177    349      45  466690       1.9533     0.025394
4610         1   40351096   40402687    230      62  470788       1.8152      0.03475
84879        1   40385784   40445630    271      54  466254       1.1177      0.13184
10487        1   40470912   40548321    378      27  465309       1.7777     0.037726
